id,genre,label,audio_path,image_path
reggae.00032,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00032.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00032.png
metal.00078,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00078.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00078.png
blues.00078,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00078.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00078.png
metal.00007,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00007.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00007.png
metal.00028,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00028.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00028.png
reggae.00075,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00075.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00075.png
country.00029,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00029.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00029.png
blues.00027,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00027.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00027.png
jazz.00081,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00081.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00081.png
reggae.00009,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00009.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00009.png
hiphop.00098,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00098.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00098.png
blues.00096,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00096.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00096.png
blues.00089,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00089.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00089.png
disco.00006,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00006.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00006.png
disco.00089,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00089.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00089.png
classical.00049,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00049.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00049.png
reggae.00035,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00035.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00035.png
disco.00088,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00088.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00088.png
blues.00065,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00065.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00065.png
reggae.00062,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00062.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00062.png
classical.00050,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00050.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00050.png
country.00039,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00039.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00039.png
pop.00061,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00061.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00061.png
metal.00008,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00008.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00008.png
jazz.00003,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00003.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00003.png
disco.00062,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00062.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00062.png
jazz.00075,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00075.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00075.png
rock.00036,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00036.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00036.png
hiphop.00084,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00084.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00084.png
hiphop.00072,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00072.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00072.png
disco.00012,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00012.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00012.png
blues.00046,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00046.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00046.png
classical.00057,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00057.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00057.png
hiphop.00048,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00048.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00048.png
jazz.00088,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00088.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00088.png
hiphop.00096,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00096.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00096.png
disco.00022,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00022.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00022.png
blues.00068,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00068.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00068.png
disco.00028,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00028.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00028.png
hiphop.00043,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00043.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00043.png
classical.00068,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00068.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00068.png
country.00073,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00073.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00073.png
blues.00073,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00073.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00073.png
country.00061,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00061.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00061.png
metal.00029,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00029.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00029.png
rock.00037,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00037.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00037.png
rock.00077,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00077.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00077.png
hiphop.00017,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00017.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00017.png
pop.00056,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00056.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00056.png
country.00071,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00071.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00071.png
classical.00092,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00092.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00092.png
pop.00012,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00012.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00012.png
metal.00034,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00034.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00034.png
metal.00017,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00017.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00017.png
classical.00074,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00074.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00074.png
rock.00049,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00049.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00049.png
pop.00077,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00077.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00077.png
jazz.00091,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00091.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00091.png
hiphop.00038,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00038.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00038.png
country.00032,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00032.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00032.png
rock.00007,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00007.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00007.png
blues.00039,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00039.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00039.png
metal.00023,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00023.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00023.png
disco.00096,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00096.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00096.png
country.00084,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00084.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00084.png
hiphop.00055,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00055.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00055.png
classical.00075,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00075.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00075.png
classical.00054,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00054.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00054.png
classical.00024,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00024.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00024.png
hiphop.00095,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00095.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00095.png
pop.00039,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00039.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00039.png
jazz.00052,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00052.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00052.png
classical.00083,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00083.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00083.png
reggae.00085,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00085.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00085.png
classical.00037,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00037.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00037.png
hiphop.00044,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00044.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00044.png
reggae.00045,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00045.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00045.png
blues.00003,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00003.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00003.png
hiphop.00087,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00087.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00087.png
reggae.00044,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00044.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00044.png
metal.00074,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00074.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00074.png
classical.00099,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00099.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00099.png
blues.00099,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00099.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00099.png
pop.00013,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00013.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00013.png
metal.00021,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00021.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00021.png
jazz.00051,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00051.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00051.png
pop.00044,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00044.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00044.png
country.00011,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00011.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00011.png
jazz.00014,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00014.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00014.png
hiphop.00078,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00078.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00078.png
classical.00021,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00021.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00021.png
rock.00070,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00070.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00070.png
rock.00044,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00044.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00044.png
pop.00096,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00096.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00096.png
disco.00082,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00082.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00082.png
jazz.00017,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00017.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00017.png
classical.00041,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00041.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00041.png
rock.00027,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00027.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00027.png
pop.00078,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00078.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00078.png
classical.00069,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00069.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00069.png
reggae.00096,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00096.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00096.png
hiphop.00030,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00030.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00030.png
reggae.00047,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00047.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00047.png
country.00051,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00051.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00051.png
disco.00080,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00080.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00080.png
jazz.00068,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00068.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00068.png
jazz.00059,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00059.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00059.png
hiphop.00019,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00019.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00019.png
jazz.00029,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00029.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00029.png
blues.00066,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00066.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00066.png
jazz.00013,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00013.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00013.png
metal.00083,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00083.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00083.png
metal.00076,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00076.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00076.png
country.00028,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00028.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00028.png
blues.00070,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00070.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00070.png
reggae.00030,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00030.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00030.png
blues.00050,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00050.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00050.png
rock.00034,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00034.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00034.png
jazz.00079,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00079.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00079.png
country.00059,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00059.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00059.png
disco.00019,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00019.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00019.png
disco.00083,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00083.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00083.png
jazz.00097,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00097.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00097.png
metal.00082,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00082.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00082.png
reggae.00095,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00095.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00095.png
pop.00083,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00083.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00083.png
pop.00097,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00097.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00097.png
disco.00030,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00030.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00030.png
disco.00099,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00099.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00099.png
disco.00064,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00064.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00064.png
jazz.00054,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00054.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00054.png
country.00077,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00077.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00077.png
pop.00003,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00003.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00003.png
hiphop.00069,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00069.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00069.png
pop.00021,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00021.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00021.png
pop.00006,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00006.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00006.png
reggae.00083,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00083.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00083.png
metal.00045,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00045.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00045.png
rock.00029,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00029.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00029.png
hiphop.00025,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00025.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00025.png
country.00004,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00004.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00004.png
country.00062,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00062.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00062.png
hiphop.00050,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00050.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00050.png
jazz.00039,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00039.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00039.png
metal.00031,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00031.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00031.png
